id,company_id/id,name,active,color,job_id/id,job_title,work_phone,mobile_phone,work_email,work_contact_id/id,private_street,private_city,private_zip,private_country_id/id,private_phone,private_email,lang,country_id/id,gender,marital,spouse_complete_name,spouse_birthdate,children,place_of_birth,birthday,identification_id,certificate,study_field,study_school,emergency_contact,emergency_phone,km_home_work,employee_type,barcode,pin,departure_description,contract_warning,first_contract_date,hourly_cost,x_studio_ot_month,employee_token,registration_number,timesheet_manager_id/id,x_studio_ot_rate,x_studio_employee_rate,billable_time_target
hr_employee_test_1773723342808_emp_test_employee,base.main_company,[TEST-1773723342808]-EMP Test Employee,1,0,,,0112 687 916,,test.1773723342808@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723342808_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,64dcf055-5e81-4c53-95ec-3ffa390d0246,,,0.0,0.0,0.0
hr_employee_test_1773723347743_longname_aaaaaaaaaaaa,base.main_company,[TEST-1773723347743]-LONGNAME-AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1,0,,,0112 687 916,,,Jinasena_MasterData_Common.res_partner_test_1773723347743_longname_aaaaaaaaaaaa,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,5a5be3ad-ce48-4f73-9ded-f628ccd82067,,,0.0,0.0,0.0
hr_employee_test_1773723381027_special_o_brien,base.main_company,[TEST-1773723381027]-SPECIAL O'Brien,1,0,,,0112 687 916,,test.1773723381027@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723381027_special_o_brien,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,f8ee4545-d793-48de-b5eb-0dfe36adaea5,,,0.0,0.0,0.0
hr_employee_test_1773723418255_special_o_brien,base.main_company,[TEST-1773723418255]-SPECIAL O'Brien,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773723418255@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723418255_special_o_brien,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,7e48fd3e-b7c8-4b60-99ad-35cd5544534f,,,0.0,0.0,0.0
hr_employee_test_1773723423497_special_m_ller,base.main_company,[TEST-1773723423497]-SPECIAL Müller,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773723423497@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723423497_special_m_ller,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,01f4b7f7-e982-4a57-a0e2-f222a2a7468e,,,0.0,0.0,0.0
hr_employee_test_1773723426978_special,base.main_company,[TEST-1773723426978]-SPECIAL 李明,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773723426978@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723426978_special,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,d073ffaa-5b0a-46b7-af11-8fbfb7eac7d5,,,0.0,0.0,0.0
hr_employee_test_1773723431395_xss_script_alert_1_sc,base.main_company,[TEST-1773723431395]-XSS <script>alert(1)</script>,1,0,,,0112 687 916,,test.1773723431395@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723431395_xss_script_alert_1_sc,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,182027cc-c445-463d-b223-89775142ce04,,,0.0,0.0,0.0
hr_employee_test_1773723431395_xss_script_alert_1_sc_251,base.main_company,[TEST-1773723431395]-XSS <script>alert(1)</script>,1,0,,,0112 687 916,,test.1773723431395@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723431395_xss_script_alert_1_sc_6842,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,a9a75e15-ce39-4623-b170-e4b768de0719,,,0.0,0.0,0.0
hr_employee_test_1773723482329_emp_test_employee,base.main_company,[TEST-1773723482329]-EMP Test Employee,1,0,,,0112 687 916,,test.1773723482329@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723482329_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,b52af09f-84cc-47bf-bbbb-cbcc5e5159b9,,,0.0,0.0,0.0
hr_employee_test_1773723485334_emp_test_employee,base.main_company,[TEST-1773723485334]-EMP Test Employee,1,0,,,0112 687 916,,test.1773723485334@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723485334_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,c06582f8-06f4-4f4a-8b38-4d894d09f6e3,,,0.0,0.0,0.0
hr_employee_test_1773723490380_emp_test_employee,base.main_company,[TEST-1773723490380]-EMP Test Employee,1,0,,,0112 687 916,,test.1773723490380@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723490380_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,Test Contact,+1-555-0100,0,employee,,,,1,,0.0,0.0,eafa95ef-6f92-4d6f-96d2-4eea38997f58,,,0.0,0.0,0.0
hr_employee_test_1773723496482_emp_test_employee,base.main_company,[TEST-1773723496482]-EMP Test Employee,1,0,,,0112 687 916,,test.1773723496482@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723496482_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,c77f73f8-13df-4601-9b6a-fb0f8037c31f,,,0.0,0.0,0.0
hr_employee_test_1773723531802_emp_test_employee,base.main_company,[TEST-1773723531802]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773723531802@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723531802_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,12b01c9c-2f5a-438e-bf04-8c2e57ba4955,,,0.0,0.0,0.0
hr_employee_test_1773723567704_emp_test_employee,base.main_company,[TEST-1773723567704]-EMP Test Employee,1,0,,,0112 687 916,,test.1773723567704@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723567704_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,aed4f535-ba36-4d8d-8e5d-5a6a4fc09ebd,,,0.0,0.0,0.0
hr_employee_test_1773723608024_emp_test_employee,base.main_company,[TEST-1773723608024]-EMP Test Employee,1,0,,,0112 687 916,,test.1773723608024@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723608024_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,1234,,1,,25.0,0.0,a3da83aa-ed32-4cf3-86dc-bdf18d8eb41a,,,0.0,0.0,0.0
hr_employee_test_1773723612721_emp_test_employee,base.main_company,[TEST-1773723612721]-EMP Test Employee,1,0,,,0112 687 916,,test.1773723612721@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723612721_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,dd63a622-3c6c-4f21-98c4-580d617c2dc8,,,0.0,0.0,0.0
hr_employee_test_1773723618453_emp_test_employee,base.main_company,[TEST-1773723618453]-EMP Test Employee,1,0,,,0112 687 916,,test.1773723618453@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723618453_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,1c85802f-bf2f-4ddc-b451-6eeac5833d9e,,,0.0,0.0,0.0
hr_employee_test_1773723658137_emp_test_employee,base.main_company,[TEST-1773723658137]-EMP Test Employee,1,0,,,0112 687 916,,test.1773723658137@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723658137_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,73f20596-67e1-46a9-86db-11e5b5b2b51d,,,0.0,0.0,0.0
hr_employee_test_1773723698377_emp_test_employee,base.main_company,[TEST-1773723698377]-EMP Test Employee,1,0,,,0112 687 916,,test.1773723698377@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723698377_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,1dcf1e81-3ca6-4c87-8dc0-77f8980d473e,,,0.0,0.0,0.0
hr_employee_test_1773723698377_emp_test_employee_cop,base.main_company,[TEST-1773723698377]-EMP Test Employee (copy),1,0,,,0112 687 916,,,Jinasena_MasterData_Common.res_partner_test_1773723698377_emp_test_employee_cop,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,d3849406-cae2-4afa-81ab-f3b50ddfbce0,,,0.0,0.0,0.0
hr_employee_test_1773723737556_emp_test_employee,base.main_company,[TEST-1773723737556]-EMP Test Employee,1,0,,,0112 687 916,,test.1773723737556@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773723737556_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,c43a4819-e639-47bc-986e-6b280ce63311,,,0.0,0.0,0.0
hr_employee_test_1773723737556_emp_test_employee_cop,base.main_company,[TEST-1773723737556]-EMP Test Employee (copy),1,0,,,0112 687 916,,,Jinasena_MasterData_Common.res_partner_test_1773723737556_emp_test_employee_cop,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,25ca6e44-7e98-400f-899d-b2a1ba825e16,,,0.0,0.0,0.0
hr_employee_test_1773724003683_emp_test_employee,base.main_company,[TEST-1773724003683]-EMP Test Employee,1,0,,,0112 687 916,,test.1773724003683@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773724003683_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,931a5a73-933a-4f90-bbb4-779cc5b988ec,,,0.0,0.0,0.0
hr_employee_test_1773724011255_emp_test_employee,base.main_company,[TEST-1773724011255]-EMP Test Employee,1,0,,,0112 687 916,,test.1773724011255@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773724011255_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,fb1eaa60-3412-4b56-92cc-537a0f796525,,,0.0,0.0,0.0
hr_employee_test_1773724048812_emp_test_employee,base.main_company,[TEST-1773724048812]-EMP Test Employee,1,0,,,0112 687 916,,test.1773724048812@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773724048812_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,404ac48e-1ff1-45d4-87e2-eb70cd6223e1,,,0.0,0.0,0.0
hr_employee_test_1773724087225_emp_test_employee,base.main_company,[TEST-1773724087225]-EMP Test Employee,1,0,,,0112 687 916,,test.1773724087225@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773724087225_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,ae1078f5-11d9-4f83-83b4-68454e928edb,,,0.0,0.0,0.0
hr_employee_test_1773724087225_emp_test_employee_cop,base.main_company,[TEST-1773724087225]-EMP Test Employee (copy),1,0,,,0112 687 916,,,Jinasena_MasterData_Common.res_partner_test_1773724087225_emp_test_employee_cop,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,e6354b00-bf95-4d9e-b47f-f84629e748b2,,,0.0,0.0,0.0
hr_employee_test_1773724124134_emp_test_employee,base.main_company,[TEST-1773724124134]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773724124134@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773724124134_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,5499c71c-38f0-4ca2-8667-dc0d76169811,,,0.0,0.0,0.0
hr_employee_test_1773724124134_emp_test_employee_cop,base.main_company,[TEST-1773724124134]-EMP Test Employee (copy),1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,,Jinasena_MasterData_Common.res_partner_test_1773724124134_emp_test_employee_cop,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,5ba73b19-16f5-469c-a6fc-2580d9eb6da6,,,0.0,0.0,0.0
hr_employee_test_1773724528491_emp_test_employee,base.main_company,[TEST-1773724528491]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773724528491@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773724528491_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,92379df5-79ff-412d-bb81-54709a3c2068,,,0.0,0.0,0.0
hr_employee_test_1773724535044_emp_test_employee,base.main_company,[TEST-1773724535044]-EMP Test Employee,1,0,,,0112 687 916,,test.1773724535044@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773724535044_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,848409dd-521c-4a73-88fa-c1b98c715de3,,,0.0,0.0,0.0
hr_employee_test_1773724573016_emp_test_employee,base.main_company,[TEST-1773724573016]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773724573016@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773724573016_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,021872da-4e4e-4055-85f8-c8bdf5c76e17,,,0.0,0.0,0.0
hr_employee_test_1773724612881_emp_test_employee,base.main_company,[TEST-1773724612881]-EMP Test Employee,1,0,,,0112 687 916,,test.1773724612881@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773724612881_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,dae2900c-7832-466e-84bd-55e7bd104375,,,0.0,0.0,0.0
hr_employee_test_1773724612881_emp_test_employee_cop,base.main_company,[TEST-1773724612881]-EMP Test Employee (copy),1,0,,,0112 687 916,,,Jinasena_MasterData_Common.res_partner_test_1773724612881_emp_test_employee_cop,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,ac048ac3-b9c2-4f55-9fa2-54b261125b82,,,0.0,0.0,0.0
hr_employee_test_1773724652000_emp_test_employee,base.main_company,[TEST-1773724652000]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773724652000@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773724652000_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,16eec72e-a3df-4fba-8457-0e7ed0efa4cb,,,0.0,0.0,0.0
hr_employee_test_1773724652000_emp_test_employee_cop,base.main_company,[TEST-1773724652000]-EMP Test Employee (copy),1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,,Jinasena_MasterData_Common.res_partner_test_1773724652000_emp_test_employee_cop,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,ae4d3176-3c43-415d-bfe6-dca5465b73cb,,,0.0,0.0,0.0
hr_employee_test_1773725257297_emp_test_employee,base.main_company,[TEST-1773725257297]-EMP Test Employee,1,0,,,0112 687 916,,test.1773725257297@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725257297_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,f7d15d50-76f9-48fa-b146-ecfb525c252e,,,0.0,0.0,0.0
hr_employee_test_1773725260785_emp_test_employee,base.main_company,[TEST-1773725260785]-EMP Test Employee,1,0,,,0112 687 916,,test.1773725260785@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725260785_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,3aa12492-d995-4479-96a5-78186b09cc35,,,0.0,0.0,0.0
hr_employee_test_1773725265235_emp_test_employee,base.main_company,[TEST-1773725265235]-EMP Test Employee,1,0,,,0112 687 916,,test.1773725265235@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725265235_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,Test Contact,+1-555-0100,0,employee,,,,1,,0.0,0.0,294d0f92-8b32-428b-80f8-52992b93a177,,,0.0,0.0,0.0
hr_employee_test_1773725270816_emp_test_employee,base.main_company,[TEST-1773725270816]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773725270816@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725270816_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,1234,,1,,25.0,0.0,8681704d-ff50-4579-9599-6a157d4762d9,,,0.0,0.0,0.0
hr_employee_test_1773725275731_emp_test_employee,base.main_company,[TEST-1773725275731]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773725275731@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725275731_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,7eab99c1-8afb-4427-9983-a9aa83c7be45,,,0.0,0.0,0.0
hr_employee_test_1773725281350_emp_test_employee,base.main_company,[TEST-1773725281350]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773725281350@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725281350_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,51f8e1ff-81b2-45d4-96ca-c02212e3af6f,,,0.0,0.0,0.0
hr_employee_test_1773725319191_emp_test_employee,base.main_company,[TEST-1773725319191]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773725319191@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725319191_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,d6007ef9-93e3-4925-9906-63ed6e8812c1,,,0.0,0.0,0.0
hr_employee_test_1773725359342_emp_test_employee,base.main_company,[TEST-1773725359342]-EMP Test Employee,1,0,,,0112 687 916,,test.1773725359342@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725359342_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,7e8652eb-c47d-4ad5-8c4a-6d7e49dec4d8,,,0.0,0.0,0.0
hr_employee_test_1773725359342_emp_test_employee_cop,base.main_company,[TEST-1773725359342]-EMP Test Employee (copy),1,0,,,0112 687 916,,,Jinasena_MasterData_Common.res_partner_test_1773725359342_emp_test_employee_cop,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,15a252d5-bbb0-46ac-984f-5343e0d1131d,,,0.0,0.0,0.0
hr_employee_test_1773725398273_emp_test_employee,base.main_company,[TEST-1773725398273]-EMP Test Employee,1,0,,,0112 687 916,,test.1773725398273@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725398273_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,d9d81d81-11b9-4c2a-9e13-e2cb83c1af03,,,0.0,0.0,0.0
hr_employee_test_1773725398273_emp_test_employee_cop,base.main_company,[TEST-1773725398273]-EMP Test Employee (copy),1,0,,,0112 687 916,,,Jinasena_MasterData_Common.res_partner_test_1773725398273_emp_test_employee_cop,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,8c3ce56a-79a4-46d5-a38c-61e32f7b62ad,,,0.0,0.0,0.0
hr_employee_test_1773725457549_dupname_duplicate_emp,base.main_company,[TEST-1773725457549]-DUPNAME Duplicate Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773725457549@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725457549_dupname_duplicate_emp_6885,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,456ca799-4db5-44bd-b30a-fe9baedf026e,,,0.0,0.0,0.0
hr_employee_test_1773725457549_dupname_duplicate_emp_293,base.main_company,[TEST-1773725457549]-DUPNAME Duplicate Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773725457549@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725457549_dupname_duplicate_emp_6884,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,5df4771c-3ce4-40a7-ae8e-ae123bd8dcdd,,,0.0,0.0,0.0
hr_employee_test_1773725457549_dupname_duplicate_emp_295,base.main_company,[TEST-1773725457549]-DUPNAME Duplicate Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773725457549@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725457549_dupname_duplicate_emp,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,b1e2a7e5-448c-4271-a041-e5289ecf360e,,,0.0,0.0,0.0
hr_employee_test_1773725469356_dupname_duplicate_emp,base.main_company,[TEST-1773725469356]-DUPNAME Duplicate Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773725469356@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725469356_dupname_duplicate_emp_6889,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,3e7e1ca6-9bf6-4d9e-84c4-8f1efb28c4cc,,,0.0,0.0,0.0
hr_employee_test_1773725469356_dupname_duplicate_emp_299,base.main_company,[TEST-1773725469356]-DUPNAME Duplicate Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773725469356@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725469356_dupname_duplicate_emp,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,5ca70079-d811-4b1d-a6f7-0fce6e16940f,,,0.0,0.0,0.0
hr_employee_test_1773725469356_dupname_duplicate_emp_296,base.main_company,[TEST-1773725469356]-DUPNAME Duplicate Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773725469356@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725469356_dupname_duplicate_emp_6887,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,a8cb83ee-8aa9-4de3-85c4-1ffb7b97d4ec,,,0.0,0.0,0.0
hr_employee_test_1773725513412_inv_email_test,base.main_company,[TEST-1773725513412]-INV-EMAIL Test,1,0,,,0112 687 916,,not-a-valid-email,Jinasena_MasterData_Common.res_partner_test_1773725513412_inv_email_test,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,5716214f-3313-4520-9972-5a0e40225b4b,,,0.0,0.0,0.0
hr_employee_test_1773725525732_inv_email_test,base.main_company,[TEST-1773725525732]-INV-EMAIL Test,1,0,,,0112 687 916,,not-a-valid-email,Jinasena_MasterData_Common.res_partner_test_1773725525732_inv_email_test,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,9bffdcef-17d8-484d-9344-b2b5bdffa017,,,0.0,0.0,0.0
hr_employee_test_1773725536140_emp_test_employee,base.main_company,[TEST-1773725536140]-EMP Test Employee,1,0,,,0112 687 916,,test.1773725536140@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725536140_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,2eea9e6a-b26d-4287-bcc8-63f3692ee79d,,,0.0,0.0,0.0
hr_employee_test_1773725572678_emp_test_employee,base.main_company,[TEST-1773725572678]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773725572678@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725572678_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,cdd7a424-9442-4eb6-b3da-89a2ff45ae26,,,0.0,0.0,0.0
hr_employee_test_1773725610790_emp_test_employee,base.main_company,[TEST-1773725610790]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773725610790@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725610790_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,a7265525-5b24-4cfb-b215-d785d58cb244,,,0.0,0.0,0.0
hr_employee_test_1773725615498_emp_test_employee,base.main_company,[TEST-1773725615498]-EMP Test Employee,1,0,,,0112 687 916,,test.1773725615498@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725615498_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,0305a897-7a77-4792-9969-85c545adf7c9,,,0.0,0.0,0.0
hr_employee_test_1773725620215_longname_aaaaaaaaaaaa,base.main_company,[TEST-1773725620215]-LONGNAME-AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1,0,,,0112 687 916,,,Jinasena_MasterData_Common.res_partner_test_1773725620215_longname_aaaaaaaaaaaa,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,79b78a0a-e865-40e7-8e3e-e686258be880,,,0.0,0.0,0.0
hr_employee_test_1773725654127_special_o_brien,base.main_company,[TEST-1773725654127]-SPECIAL O'Brien,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773725654127@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725654127_special_o_brien,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,63ad6fc2-95f6-42e4-bee6-05bb2971cabc,,,0.0,0.0,0.0
hr_employee_test_1773725658530_special_m_ller,base.main_company,[TEST-1773725658530]-SPECIAL Müller,1,0,,,0112 687 916,,test.1773725658530@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725658530_special_m_ller,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,b0b49ff5-2bc5-4431-a907-008210568077,,,0.0,0.0,0.0
hr_employee_test_1773725662372_special,base.main_company,[TEST-1773725662372]-SPECIAL 李明,1,0,,,0112 687 916,,test.1773725662372@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773725662372_special,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,5731909f-d4b4-44f5-9421-6ce690ee5c54,,,0.0,0.0,0.0
